DATE,COUNTRY_CODE,CAMPAIGN_ID,TOTAL_SPEND_EUR,NB_OF_SESSIONS,NB_OF_SIGNUPS,NB_OF_ORDERS,NB_OF_POSLITE_ITEMS_ORDERED,NB_POSLITE_ITEMS_DISPATCHED,
2022-03-23,ES,19735056861,9.0054508,1,0,0,0,0,
2022-03-20,ES,19735056861,5.0876716,1,0,0,0,0,
2022-04-25,CH,16736661269,798.5414638,72,8,1,0,0,
2022-05-04,CH,16736661269,307.948804,43,3,0,0,0,
2022-01-30,CH,16736661269,343.1422961,31,3,0,0,0,
2022-03-10,CH,16736661269,182.915475,18,2,0,0,0,
2022-01-19,CH,16736661269,294.2056086,26,3,0,0,0,
2022-03-05,CH,16736661269,265.5774438,19,3,0,0,0,
2022-01-30,ES,19735056861,6.2983742,1,0,0,0,0,
2022-04-26,ES,19735056861,13.0320572,2,0,0,0,0,
2022-04-05,ES,20499484310,153.4460473,6,2,1,0,0,
2022-05-04,ES,20499484310,168.1102431,37,2,0,0,0,
2022-01-05,ES,20499484310,168.8595755,10,2,0,0,0,
2022-04-10,ES,20499484310,151.8591155,20,2,0,0,0,
2022-03-08,ES,20499484310,251.2436854,23,3,0,0,0,
2022-01-06,ES,20499484310,288.517234,20,3,0,0,0,
2022-05-28,CH,21296828618,75.03348408,8,1,0,0,0,
2022-02-19,GB,21020541104,616.6160579,25,6,2,1,0,
2022-02-26,GB,21020541104,546.560232,98,5,0,0,0,
2022-05-24,CH,21178981397,14.6644652,2,0,0,0,0,
2022-04-30,CH,21178981397,8.0804196,2,0,0,0,0,
2022-01-18,CH,391292794,10.270567,2,0,0,0,0,
2022-04-22,CH,391292794,49.2579114,10,0,0,0,0,
2022-05-06,CH,391292794,69.241306,15,1,0,0,0,
2022-03-28,GB,21127704718,910.6909201,182,9,0,0,0,
2022-05-08,CH,120211150682290066,343.1185596,79,3,0,0,0,
2022-05-20,CH,120211150682290066,342.5336079,31,3,0,0,0,
2022-05-21,GB,120207888497020698,1097.141418,219,11,1,0,0,
2022-02-12,GB,391180926,202.7450736,22,2,0,0,0,
2022-04-01,GB,391180926,198.4463992,48,2,0,0,0,
2022-04-30,GB,391180926,167.593888,22,2,0,0,0,
2022-04-05,GB,21082539491,1336.682003,80,13,2,0,0,
2022-05-06,GB,15846715387,0,0,0,0,0,0,
2022-05-10,GB,15846715387,12.2974736,1,0,0,0,0,
2022-03-30,GB,15846715387,22.377593,4,0,0,0,0,
2022-03-09,GB,15846715387,34.892721,6,0,0,0,0,
2022-03-31,GB,15846715387,8.6517624,1,0,0,0,0,
2022-05-14,GB,15846715387,7.7403346,1,0,0,0,0,
2022-04-23,GB,15846715387,8.4749182,2,0,0,0,0,
2022-05-19,CH,120211150575530066,341.7310114,38,3,0,0,0,
2022-03-06,GB,6476940146,351.2718431,88,4,0,0,0,
2022-01-31,GB,6476940146,1489.943414,447,15,1,0,0,
2022-02-17,GB,6476940146,1961.697285,451,20,1,0,0,
2022-05-26,GB,6476940146,2390.0423,215,24,3,0,0,
2022-01-13,GB,6476940146,1265.61847,266,13,1,0,0,
2022-05-13,GB,6476940146,4263.277389,853,43,2,0,0,
2022-04-08,GB,20774689177,58.018501,5,1,0,0,0,
2022-03-31,GB,20774689177,360.1228082,29,4,1,0,0,
2022-05-17,GB,20774689177,436.66914,57,4,1,1,1,
2022-01-27,GB,20774689177,52.4683138,7,1,0,0,0,
2022-02-11,GB,20475519552,273.5599216,55,3,0,0,0,
2022-05-18,GB,20475519552,413.1955401,66,4,0,0,0,
2022-02-28,IE,391281264,30.4444092,4,0,0,0,0,
2022-04-23,IE,391281264,46.4964212,6,0,0,0,0,
2022-04-30,IE,391281264,43.6261038,10,0,0,0,0,
2022-04-11,GB,120204410141090698,0,0,0,0,0,0,
2022-02-24,GB,18461205812,1330.834152,279,13,1,0,0,
2022-02-10,GB,18461205812,1027.083907,277,10,0,0,0,
2022-02-28,GB,18461205812,1631.849518,114,16,2,0,0,
2022-02-08,GB,18461205812,1296.4413,259,13,1,0,0,
2022-05-28,GB,18461205812,1168.504853,152,12,1,0,0,
2022-04-06,GB,18461205812,563.7175488,113,6,0,0,0,
2022-03-03,GB,18461205812,1694.502556,119,17,2,0,0,
2022-03-12,GB,18461205812,1632.50922,229,16,1,0,0,
2022-03-22,IE,12250462467,488.34161,73,5,0,0,0,
2022-01-23,IE,12250462467,365.2724678,22,4,1,0,0,
2022-04-08,IE,12250462467,522.5440795,141,5,0,0,0,
2022-05-08,IE,12250462467,689.4736074,90,7,1,0,0,
2022-05-27,IE,12250462467,681.2701002,48,7,1,0,0,
2022-05-24,IE,12250462467,596.740964,95,6,0,0,0,
2022-01-24,IE,12250462467,348.0872626,35,4,0,0,0,
2022-04-08,IE,16792023515,298.5402164,39,3,0,0,0,
2022-05-20,CH,391292795,29.7642392,8,0,0,0,0,
2022-05-16,IE,120211151098440066,522.8194708,10,5,3,2,0,
2022-05-15,IE,120211151098440066,536.4092688,43,5,1,0,0,
2022-03-13,GB,20589784451,100.121024,24,1,0,0,0,
2022-01-04,GB,20589784451,172.8039902,36,2,0,0,0,
2022-05-04,GB,20589784451,47.8703646,9,1,0,0,0,
2022-05-28,GB,20589784451,27.8325564,0,0,0,0,0,
2022-04-11,GB,391019869,866.0060474,26,9,3,1,0,
2022-04-20,GB,391019869,265.8240394,64,3,0,0,0,
2022-03-05,GB,391019869,496.0479796,25,5,1,0,0,
2022-03-02,GB,391019869,365.5641682,44,4,0,0,0,
2022-01-28,GB,391019869,232.2372448,58,2,0,0,0,
2022-01-06,GB,391019869,141.4481532,20,1,0,0,0,
2022-03-30,CH,13125904745,199.2081896,8,2,1,0,0,
2022-02-28,CH,13125904745,1039.694259,42,11,3,1,0,
2022-01-29,CH,13125904745,466.2157248,140,5,0,0,0,
2022-04-11,CH,13125904745,581.9398486,99,6,0,0,0,
2022-05-08,CH,13125904745,262.1103112,63,3,0,0,0,
2022-01-05,CH,13125904745,278.6520456,22,3,0,0,0,
2022-04-26,CH,13125904745,370.8830976,59,4,0,0,0,
2022-05-16,GB,21198365745,463.7807162,32,5,1,0,0,
2022-04-23,IE,21182413864,142.6860626,41,1,0,0,0,
2022-04-28,IE,21182413864,78.3283772,2,1,0,0,0,
2022-04-24,GB,20703348185,19.6433096,4,0,0,0,0,
2022-01-04,GB,20703348185,22.5408338,5,0,0,0,0,
2022-05-01,ES,19678441368,4.557139,0,0,0,0,0,
2022-01-05,ES,19678441368,1.2787196,0,0,0,0,0,
2022-01-18,ES,19678441368,3.9585894,0,0,0,0,0,
2022-03-07,ES,19678441368,0.2176544,0,0,0,0,0,
2022-03-17,ES,19678441368,4.625156,0,0,0,0,0,
2022-03-10,GB,16335200574,529.4851382,64,5,0,0,0,
2022-02-14,GB,16335200574,559.0453264,84,6,0,0,0,
2022-03-12,GB,16335200574,876.807147,88,9,1,0,0,
2022-05-13,GB,16335200574,2031.490946,386,20,1,0,0,
2022-03-31,GB,16335200574,1002.910665,221,10,0,0,0,
2022-02-13,GB,16335200574,1340.451829,161,13,1,0,0,
2022-03-24,GB,16335200574,313.0414408,59,3,0,0,0,
2022-05-20,CH,21296853803,37.0420582,9,0,0,0,0,
2022-01-17,GB,20924620040,467.6712886,122,5,0,0,0,
2022-01-31,GB,20924620040,295.9283636,30,3,0,0,0,
2022-04-18,GB,120203990006170698,134.265558,13,1,0,0,0,
2022-03-12,GB,120203990006170698,675.6264644,155,7,0,0,0,
2022-05-10,ES,21250221815,460.2438322,60,5,0,0,0,
2022-02-27,CH,16820221869,113.8542685,3,1,0,0,0,
2022-03-08,CH,16820221869,77.7298276,7,1,0,0,0,
2022-03-15,CH,16820221869,110.051506,3,1,0,0,0,
2022-01-09,CH,16820221869,117.4109454,15,1,0,0,0,
2022-01-17,CH,16820221869,77.96752797,6,1,0,0,0,
2022-03-18,IE,21018817119,42.77453368,5,0,0,0,0,
2022-04-15,IE,21018817119,11.69436686,0,0,0,0,0,
2022-03-13,unknown,21005578238,1.0066516,0,0,0,0,0,
2022-03-30,GB,21005578238,0,0,0,0,0,0,
2022-03-19,GB,21005578238,9.3591392,1,0,0,0,0,
2022-05-10,ES,17300002700,16.68492787,4,0,0,0,0,
2022-03-27,ES,17300002700,22.1191284,1,0,0,0,0,
2022-02-07,ES,17300002700,5.8358586,1,0,0,0,0,
2022-01-29,IE,20705306061,207.4600229,15,2,1,1,1,
2022-01-04,IE,,64.61045562,14,1,0,0,0,
2022-01-17,IE,20705306061,317.7829902,29,3,0,0,0,
2022-05-22,ES,120211151482640066,326.5088082,72,3,0,0,0,
2022-05-11,ES,120211151482640066,348.8183801,24,3,0,1,0,
2022-01-30,GB,16335307917,325.3525178,36,3,0,0,0,
2022-01-17,GB,16335307917,55.365838,17,1,0,0,0,
2022-05-08,GB,16335307917,42.4290046,13,0,0,0,0,
2022-05-24,GB,16335307917,78.0427058,11,1,0,0,0,
2022-01-26,GB,16335307917,271.1429688,65,3,0,0,0,
2022-02-01,GB,16335307917,251.4860558,55,3,0,0,0,
2022-02-28,ES,17558850680,107.7947482,22,1,0,0,0,
2022-03-30,ES,17558850680,37.001248,3,0,0,0,0,
2022-03-03,ES,17558850680,69.2004958,2,1,0,0,0,
2022-03-01,ES,17558850680,72.9278274,15,1,0,0,0,
2022-01-12,ES,17558850680,38.6608628,4,0,0,0,0,
2022-02-21,GB,20694141337,333.2696966,60,3,0,0,0,
2022-01-25,GB,20694141337,332.9976286,40,3,0,0,0,
2022-03-29,GB,20694141337,274.6798528,41,3,0,0,0,
2022-04-13,GB,20694141337,106.6370526,17,1,0,0,0,
2022-02-12,GB,20694141337,401.4907476,76,4,0,0,0,
2022-04-10,GB,21127704718,553.3983388,33,6,1,0,0,
2022-03-27,GB,6476940146,1483.771893,326,15,1,0,0,
2022-02-24,GB,6476940146,1986.785684,517,20,1,0,0,
2022-01-17,GB,6476940146,1499.085571,375,15,1,0,0,
2022-01-22,GB,6476940146,1523.326845,457,15,1,0,0,
2022-05-02,GB,6476940146,1330.865455,93,13,2,0,0,
2022-04-19,GB,20774689177,15.167791,3,0,0,0,0,
2022-02-16,GB,20774689177,6.8153034,1,0,0,0,0,
2022-01-18,GB,20774689177,6.7744932,1,0,0,0,0,
2022-01-15,GB,20774689177,55.841957,4,1,0,0,0,
2022-05-01,GB,20774689177,160.2888622,16,2,0,0,0,
2022-04-14,GB,20774689177,10.2977738,1,0,0,0,0,
2022-01-29,GB,20774689177,110.323574,7,1,0,0,0,
2022-02-19,GB,6476940146,1945.867401,409,19,1,0,0,
2022-02-20,CH,13125904745,488.1171988,5,5,5,5,0,
2022-03-01,CH,13125904745,434.968715,4,4,4,4,0,
2022-04-17,CH,13125904745,625.3210912,144,6,0,0,0,
2022-04-15,CH,13125904745,533.8926398,139,5,0,0,0,
2022-05-28,CH,21151146713,50.56405001,14,1,0,0,0,
2022-04-20,CH,21151146713,60.36850603,5,1,0,0,0,
2022-02-22,GB,120203990006170698,133.4629588,20,1,0,0,0,
2022-05-23,GB,120203990006170698,184.3940829,30,2,0,0,0,
2022-03-10,GB,120203990006170698,509.2840906,107,5,0,0,0,
2022-02-05,GB,120203990006170698,415.937557,17,4,1,0,0,
2022-03-07,GB,120203990006170698,471.2081712,94,5,0,0,1,
2022-05-25,GB,120203990006170698,0,0,0,0,0,0,
2022-05-10,GB,120203990006170698,0,0,0,0,0,0,
2022-05-21,GB,120207743682210698,0,0,0,1,1,0,
2022-02-15,CH,16820221869,25.1934968,2,0,0,0,0,
2022-03-05,CH,16820221869,58.5218268,13,1,0,0,0,
2022-02-02,CH,16820221869,6.325581,1,0,0,0,0,
2022-04-01,CH,16820221869,66.928728,17,1,0,0,0,
2022-05-26,GB,120207745680800698,0,0,0,0,0,0,
2022-04-28,IE,21018817119,4.067913124,13,0,0,0,0,
2022-03-31,IE,21018817119,6.366241563,0,0,0,0,0,
2022-02-26,IE,21018817119,59.94493425,10,1,0,0,0,
2022-04-16,IE,21018817119,26.07808373,7,0,0,0,0,
2022-03-10,IE,21018817119,8.52612956,2,0,0,0,0,
2022-03-04,IE,21018817119,17.75319335,3,0,0,0,0,
2022-05-13,CH,120211150682290066,344.8870002,59,3,0,0,0,
2022-05-24,CH,120211150682290066,336.548116,57,3,0,0,0,
2022-05-10,GB,120207888497020698,1092.407432,142,11,1,0,0,
2022-04-29,IE,16792023515,333.895453,80,3,0,0,0,
2022-02-03,IE,16792023515,148.3858872,30,2,0,0,0,
2022-01-21,IE,16792023515,74.5194252,19,1,0,0,0,
2022-01-22,IE,16792023515,132.7419772,21,1,0,0,0,
2022-02-14,IE,16792023515,231.8835564,32,2,0,0,0,
2022-03-18,ES,17300002700,29.72191358,3,0,0,10000,0,
2022-03-12,ES,17300002700,20.9084258,5,0,0,0,0,
2022-05-15,IE,21182413864,90.2041454,23,1,0,0,0,
2022-05-07,IE,21182413864,71.4722636,21,1,0,0,0,
2022-01-06,GB,16335307917,358.5992274,93,4,0,0,0,
2022-01-11,GB,16335307917,91.414848,18,1,0,0,0,
2022-01-21,GB,16335307917,241.5147636,10,3,1,0,0,
2022-05-04,GB,16335307917,39.8035484,4,0,0,0,0,
2022-05-15,GB,16335307917,119.2746112,13,1,0,0,0,
2022-05-14,GB,20475519552,262.4929041,50,3,0,0,0,
2022-05-23,GB,20475519552,406.8040969,2545,4,0,0,0,
2022-01-29,GB,20475519552,208.1048118,4,2,1,1,0,
2022-05-24,GB,20475519552,416.1266429,42,4,0,0,0,
2022-05-01,IE,391281264,32.64816,9,0,0,0,0,
2022-03-06,IE,391281264,14.079519,1,0,0,0,0,
2022-05-26,IE,391281264,113.6564056,34,1,0,0,0,
2022-02-16,IE,391281264,13.5489864,4,0,0,0,0,
2022-04-12,GB,120204410141090698,0,0,0,0,0,0,
2022-05-29,GB,18461205812,1184.652089,225,12,1,0,0,
2022-03-22,GB,18461205812,1552.903919,109,16,2,0,0,
2022-01-17,GB,18461205812,1161.925037,151,12,1,0,0,
2022-05-15,GB,18461205812,2122.382349,340,21,1,0,0,
2022-03-20,GB,18461205812,1502.829381,105,15,2,0,0,
2022-01-07,GB,18461205812,1647.698222,198,17,1,0,0,
2022-03-01,ES,20499484310,193.5360901,39,2,0,0,0,
2022-03-26,ES,20499484310,206.9033514,6,2,1,0,0,
2022-03-02,ES,20499484310,257.6091706,39,3,0,0,0,
2022-04-21,ES,20499484310,124.8065331,24,1,0,0,0,
2022-05-26,ES,20499484310,55.45330514,7,1,0,0,0,
2022-01-16,ES,20499484310,197.9149252,14,2,0,0,0,
2022-03-23,IE,12250462467,319.3617478,13,3,1,0,0,
2022-03-18,IE,12250462467,479.5658621,19,5,1,0,0,
2022-04-30,IE,12250462467,793.5100491,111,8,1,0,0,
2022-01-22,IE,12250462467,340.5316962,85,3,0,0,0,
2022-02-02,IE,12201978151,43.0411576,3,1,0,0,0,
2022-01-29,IE,12201978151,92.3262758,12,1,0,0,0,
2022-04-09,IE,12201978151,130.7014672,39,1,0,0,0,
2022-02-12,IE,12201978151,197.0996626,49,2,0,0,0,
2022-01-30,GB,20703348185,9.5767936,3,0,0,0,0,
2022-03-14,GB,20703348185,38.4704152,2,0,0,0,0,
2022-03-04,GB,20703348185,106.1881404,13,1,0,0,0,
2022-01-16,GB,20703348185,5.2101022,1,0,0,0,0,
2022-01-23,GB,20703348185,14.3107768,4,0,0,0,0,
2022-05-27,GB,20703348185,0,0,0,0,0,0,
2022-01-28,ES,19678441368,1.0474618,0,0,0,0,0,
2022-04-13,ES,19678441368,2.4350086,0,0,0,0,0,
2022-03-16,GB,16335200574,391.8867472,118,4,0,0,0,
2022-01-06,GB,16335200574,362.1089046,91,4,0,0,0,
2022-02-04,GB,16335200574,966.7664312,77,10,1,0,0,
2022-03-30,GB,16335200574,543.115745,114,5,0,0,0,
2022-02-09,GB,120203990416490698,396.2534359,28,4,1,0,0,
2022-01-11,GB,20589784451,40.3204776,4,0,0,0,0,
2022-05-07,GB,20589784451,12.7735926,3,0,0,0,0,
2022-04-05,GB,391019869,816.3264292,49,8,1,0,0,
2022-01-25,GB,391019869,326.835287,98,3,0,0,0,
2022-02-06,GB,391019869,495.1501566,129,5,0,0,0,
2022-04-01,GB,391019869,514.5213982,26,5,1,0,0,
2022-03-08,GB,391019869,494.9733124,129,5,0,0,0,
2022-04-26,GB,21082539491,1290.457911,52,13,3,1,0,
2022-03-17,GB,21082539491,1252.349144,263,13,1,0,0,
2022-05-03,GB,21082539491,1283.488836,231,13,1,0,0,
2022-04-15,GB,15846715387,12.0934226,1,0,0,0,0,
2022-02-17,GB,15846715387,27.4380578,5,0,0,0,0,
2022-03-19,GB,15846715387,84.4499072,7,1,0,0,0,
2022-03-20,GB,15846715387,80.124026,23,1,0,0,0,
2022-05-03,GB,15846715387,162.0028906,45,2,0,0,0,
2022-02-19,GB,15846715387,47.1221776,11,0,0,0,0,
2022-03-14,GB,15846715387,94.0947178,22,1,0,0,0,
2022-04-27,GB,15846715387,98.6382534,30,1,0,0,0,
2022-03-24,GB,15846715387,18.1741424,5,0,0,0,0,
2022-05-24,CH,120211150575530066,334.8748964,57,3,0,0,0,
2022-05-28,CH,120211150575530066,70.873714,12,1,0,0,0,
2022-02-06,GB,20924620040,397.423331,72,4,0,0,0,
2022-02-24,GB,23857036571440697,0,0,0,0,0,0,
2022-02-01,GB,23857036571440697,124.607144,6,1,0,0,0,
2022-01-27,GB,23857036571440697,268.2590466,64,3,0,0,0,
2022-04-08,ES,19735056861,10.5970486,1,0,0,0,0,
2022-02-03,ES,19735056861,5.5501872,2,0,0,0,0,
2022-01-27,ES,19735056861,5.6182042,1,0,0,0,0,
2022-01-15,ES,19735056861,3.264816,1,0,0,0,0,
2022-02-18,CH,16736661269,120.4685177,1,1,1,1,0,
2022-03-01,CH,16736661269,292.1370538,58,3,0,0,0,
2022-02-04,CH,16736661269,127.8186211,35,1,0,0,0,
2022-05-24,CH,16736661269,610.5838315,12,6,3,2,0,
2022-03-27,GB,21020541104,959.4363371,240,10,0,0,0,
2022-05-10,CH,21178981397,1.9316828,0,0,0,0,0,
2022-03-15,CH,391292794,46.59164364,14,0,0,0,0,
2022-01-02,CH,391292794,2.2309576,0,0,0,0,0,
2022-01-30,CH,391292794,71.4586602,2,1,0,0,0,
2022-04-21,CH,391292794,18.976743,2,0,0,0,0,
2022-05-14,CH,391292794,80.5049212,1,1,1,1,0,
2022-04-21,GB,391180926,63.59589364,6,1,0,0,0,
2022-01-24,GB,391180926,151.4330488,38,2,0,0,0,
2022-05-25,GB,391180926,48.3464836,9,0,0,0,0,
2022-03-09,GB,391180926,98.6110466,9,1,0,0,0,
2022-05-02,GB,12598739708,77.76143918,19,1,0,0,0,
2022-05-08,GB,12598739708,70.65734376,10,1,0,0,0,
2022-05-16,GB,12598739708,67.02893881,6,1,0,0,0,
2022-03-09,GB,12598739708,62.15974869,7,1,0,0,0,
2022-04-10,GB,12598739708,130.3545805,26,1,0,0,0,
2022-01-24,ES,17558850680,70.36212413,7,1,0,0,0,
2022-04-23,ES,17558850680,27.0979728,8,0,0,0,0,
2022-01-04,ES,17558850680,40.946234,7,0,0,0,0,
2022-02-16,GB,20694141337,103.9027692,24,1,0,0,0,
2022-05-06,GB,20694141337,149.1476776,25,1,0,0,0,
2022-05-17,GB,20694141337,205.1120652,49,2,0,0,0,
2022-04-26,GB,20694141337,287.8887542,43,3,0,0,0,
2022-03-07,GB,20694141337,180.24505,13,2,0,0,0,
2022-04-30,GB,21127704718,382.0527963,27,4,1,0,0,
2022-03-26,IE,16792023515,338.248541,37,3,0,0,0,
2022-04-30,IE,16792023515,331.6372886,43,3,0,0,0,
2022-03-23,CH,391292795,7.4682666,0,0,0,0,0,
2022-05-15,CH,391292795,3.3056262,0,0,0,0,0,
2022-03-08,ES,17300002700,17.4939724,3,0,0,0,0,
2022-04-28,ES,17300002700,22.42258761,2,0,0,0,0,
2022-05-02,ES,17300002700,32.49734591,0,0,0,0,0,
2022-02-13,ES,17300002700,7.6451108,1,0,0,0,0,
2022-02-10,ES,17300002700,4.5163288,0,0,0,0,0,
2022-05-31,GB,21198365745,214.4439976,13,2,0,0,0,
2022-05-15,GB,21198365745,584.4292708,105,6,0,0,0,
2022-05-28,IE,,136.782187,11,1,0,0,0,
2022-04-27,IE,21182413864,84.5995446,12,1,0,0,0,
2022-01-01,IE,20705306061,43.44270004,9,0,0,0,0,
2022-02-02,IE,20705306061,201.4492056,60,2,0,0,0,
2022-04-07,GB,6476940146,1420.843159,398,14,1,0,0,
2022-05-30,GB,6476940146,2189.227768,394,22,1,0,0,
2022-02-11,GB,6476940146,1203.620214,265,12,1,0,0,
2022-04-23,GB,6476940146,1327.421204,199,13,1,0,0,
2022-02-25,GB,20774689177,8.4749182,1,0,0,0,0,
2022-05-24,GB,20774689177,78.1243262,21,1,0,0,0,
2022-03-24,,20774689177,234.1281174,2,2,2,2,0,
2022-03-11,GB,20774689177,347.9477652,49,4,0,0,0,
2022-03-05,GB,20774689177,434.3157518,56,4,0,0,0,
2022-05-11,GB,120207885312850698,1136.155967,227,11,1,0,0,
2022-05-25,ES,120211151482640066,351.64789,14,4,1,0,0,
2022-02-08,GB,16335307917,494.5652104,89,5,0,0,0,
2022-05-09,GB,16335307917,91.346831,26,1,0,0,0,
2022-04-06,CH,13125904745,354.5862244,46,4,0,0,0,
2022-04-01,CH,13125904745,514.1268996,46,5,1,0,0,
2022-04-02,CH,13125904745,493.8850404,59,5,0,0,0,
2022-01-22,CH,13125904745,406.2111274,102,4,0,0,0,
2022-05-24,GB,120203990006170698,71.6763146,16,1,0,0,0,
2022-05-07,IE,21018817119,5.462427586,1,0,0,0,0,
2022-04-24,IE,21018817119,4.902907501,1,0,0,0,0,
2022-05-21,ES,21250282073,190.8693054,44,2,0,0,0,
2022-02-26,CH,16820221869,81.8108476,2,1,1,1,0,
2022-04-27,CH,16820221869,36.3074746,2,0,0,0,0,
2022-05-12,CH,16820221869,25.1526866,4,0,0,0,0,
2022-02-10,CH,16820221869,17.9428846,4,0,0,0,0,
2022-03-01,CH,,106.9092376,25,1,0,0,0,
2022-01-20,CH,16820221869,22.173542,6,0,0,0,0,
2022-05-12,GB,20475519552,265.4681894,58,3,0,0,0,
2022-05-28,GB,20475519552,380.3087384,76,4,0,0,0,
2022-03-29,GB,20475519552,183.4585159,33,2,0,0,0,
2022-01-31,GB,20475519552,197.7579556,36,2,0,0,0,
2022-03-30,GB,20475519552,192.6141564,31,2,0,0,0,
2022-03-31,GB,20475519552,171.8857607,41,2,0,0,0,
2022-04-13,GB,20475519552,280.4090662,59,3,0,0,0,
2022-04-22,GB,20475519552,317.3770498,25,3,0,0,0,
2022-05-26,GB,20475519552,387.0645772,50,4,0,0,0,
2022-05-23,IE,391281264,51.96498664,12,1,0,0,0,
2022-05-30,IE,391281264,129.1914898,22,1,0,0,0,
2022-04-27,IE,391281264,22.1463352,0,0,0,0,0,
2022-03-08,GB,120204410141090698,47.271815,5,0,0,0,0,
2022-03-18,GB,120204410141090698,45.72102604,11,0,0,0,0,
2022-02-21,GB,18461205812,1365.639792,328,14,1,0,0,
2022-02-07,GB,18461205812,1665.192194,466,17,1,0,0,
2022-04-26,GB,18461205812,736.2827721,110,7,0,0,0,
2022-02-06,GB,18461205812,1924.285661,173,19,2,0,0,
2022-02-06,IE,12250462467,339.578661,65,3,0,0,0,
2022-02-17,IE,12250462467,408.5129506,29,4,1,0,0,
2022-01-30,IE,12250462467,473.5539497,5,5,5,5,3,
2022-02-09,IE,12250462467,265.3050874,48,3,0,0,0,
2022-05-31,ES,20499484310,30.11220737,7,0,0,0,0,
2022-01-07,ES,20499484310,223.5311858,45,2,0,0,0,
2022-05-29,ES,20499484310,38.68654602,5,0,0,0,0,
2022-03-11,ES,20499484310,220.5723647,62,2,0,0,0,
2022-04-23,ES,20499484310,129.5168491,12,1,0,0,0,
2022-01-09,GB,20703348185,23.601899,4,0,0,0,0,
2022-03-27,GB,20703348185,17.6980234,1,0,0,0,0,
2022-03-23,GB,20703348185,13.3449354,4,0,0,0,0,
2022-04-09,GB,20703348185,13.535383,2,0,0,0,0,
2022-02-19,ES,19678441368,3.672918,0,0,0,0,0,
2022-01-27,ES,19678441368,0.5033258,0,0,0,0,0,
2022-03-05,ES,19678441368,0,0,0,0,0,0,
2022-05-14,ES,19678441368,7.511733544,2,0,0,0,0,
2022-03-16,ES,19678441368,9.114278,2,0,514,0,0,
2022-04-20,GB,16335200574,722.2317128,3,7,0,5,0,
2022-04-19,GB,16335200574,1152.357617,265,12,1,0,0,
2022-01-05,GB,16335200574,606.4259686,115,6,0,0,0,
2022-03-15,IE,12201978151,75.0091476,7,1,0,0,0,
2022-01-07,IE,12201978151,124.7567814,17,1,0,0,0,
2022-04-15,IE,12201978151,77.5529834,9,1,0,0,0,
2022-05-08,IE,12201978151,178.0412992,53,2,0,0,0,
2022-01-11,IE,12201978151,188.135022,6,2,1,0,0,
2022-02-18,GB,120203990416490698,148.1274253,27,2,0,0,0,
2022-03-21,GB,20589784451,30.7028738,4,0,0,0,0,
2022-05-06,GB,20589784451,7.9171788,1,0,0,0,0,
2022-02-06,GB,20589784451,136.0203966,24,1,0,0,0,
2022-02-15,GB,20589784451,67.0239518,11,1,0,0,0,
2022-01-09,GB,20589784451,98.6518568,9,1,0,0,0,
2022-04-21,GB,391019869,287.1949808,57,3,0,0,0,
2022-05-13,GB,391019869,904.1227742,235,9,0,0,0,
2022-01-18,GB,391019869,326.8080802,75,3,0,0,0,
2022-05-21,GB,391019869,877.2968694,18,9,5,3,0,
2022-02-07,GB,391019869,495.1501552,104,5,0,0,0,
2022-03-27,GB,15846715387,72.5877424,11,1,0,0,0,
2022-04-08,GB,15846715387,81.7972442,11,1,0,0,0,
2022-04-03,GB,15846715387,50.1013222,13,1,0,0,0,
2022-01-26,GB,15846715387,207.0301446,10,2,0,0,0,
2022-02-07,GB,15846715387,36.7155766,8,0,0,0,0,
2022-04-10,GB,15846715387,52.3866934,15,1,0,0,0,
2022-05-14,CH,120211150575530066,332.521511,57,3,0,0,0,
2022-05-13,IE,120211151098440066,559.4806338,22,6,2,1,0,
2022-05-12,IE,120211151098440066,585.4087142,64,6,1,0,0,
2022-02-27,GB,23857036571440697,0,0,0,0,0,0,
2022-01-16,ES,19735056861,3.3464364,0,0,0,0,0,
2022-04-03,ES,19735056861,4.421105,1,0,0,0,0,
2022-04-18,ES,19735056861,5.4685668,0,0,0,0,0,
2022-04-17,ES,19735056861,6.597649,0,0,0,0,0,
2022-02-01,ES,19735056861,3.6593146,0,0,0,0,0,
2022-02-19,ES,19735056861,8.3524876,0,0,0,0,0,
2022-03-17,ES,19735056861,4.9924478,1,0,0,0,0,
2022-03-03,CH,16736661269,212.2200838,62,2,0,0,0,
2022-04-07,CH,16736661269,64.28674639,19,1,0,0,0,
2022-01-12,CH,16736661269,307.9694675,28,3,0,0,0,
2022-05-26,CH,16736661269,240.667952,55,2,0,0,0,
2022-03-21,CH,16736661269,252.5822831,66,3,0,0,0,
2022-01-17,GB,23857036571440697,313.8440428,31,3,0,0,0,
2022-02-18,GB,21020541104,651.8742057,7,7,7,7,0,
2022-03-24,GB,21020541104,740.604288,111,7,0,0,0,
2022-05-05,CH,21178981397,5.5501872,0,0,0,0,0,
2022-05-31,CH,391292794,94.42119804,15,1,0,0,0,
2022-02-02,CH,391292794,34.9063244,3,0,0,0,0,
2022-02-13,CH,391292794,66.30297024,17,1,0,0,0,
2022-01-25,CH,391292794,61.28331564,3,1,0,0,0,
2022-03-29,CH,391292794,17.68442,5,0,0,0,0,
2022-01-17,CH,391292794,20.6907714,4,0,0,0,0,
2022-03-25,CH,391292794,36.7699902,4,0,0,0,0,
2022-02-28,CH,391292794,65.364337,14,1,0,0,0,
